SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP,Prefix
CC(F)C(=O)CC1(C2CCCOC(=O)ON2)CC1,True,0.7811108025739542,259.277,1.9040000000000001,4,64.63000000000001,1,5,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCC(O)CC1CCNC1,True,0.6109672415345706,143.23,0.7568999999999999,3,32.26,2,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCC(=O)NCC12CCC(CC1)C2,True,0.7094005031836553,181.27899999999997,2.0929,3,29.1,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCC(=O)O,True,0.4908446664452932,74.079,0.481,1,37.3,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C([CH]Cc1c[nH]c2ccccc12)NCCSCc1ccccc1,True,0.6111041270018602,337.4680000000001,3.9642900000000028,8,44.89,2,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1CC2(CCCC2)Oc2ccccc21,True,0.6049848496134609,187.26200000000003,3.334290000000002,0,9.23,0,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CNC(=O)c1nccnc1Br,True,0.7471776927709121,216.03799999999998,0.5987,1,54.88,1,3,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C\N,True,0.4296407387710388,57.096,0.4787000000000001,0,26.02,1,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCCC(=O)NCCCCCCNCCOC1CCC1,True,0.48470264053216877,298.47100000000006,3.0119000000000007,14,50.36,2,3,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCOCCC(=O)NCCN(CC)C(=O)C1CCCCC1,True,0.6620085458862138,298.4270000000001,1.9579999999999995,9,58.64,1,3,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCN(CCOC)C(=O)C(=O)N[C@H]1CCCOCC1,True,0.7243927271711579,286.37200000000007,0.5567000000000002,6,67.87,1,4,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
OCCC[SH]1CCOCC1,True,0.5912999331029638,164.26999999999998,0.4001999999999999,3,29.46,2,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=C[C@@H]1CCCN1C,True,0.46045077792134753,111.188,1.2666,1,3.24,0,1,True,0.9929283361276072,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CNC[C@H]1CCN1C(=O)C#CC1CC1,True,0.6347603629877621,192.26199999999997,0.22009999999999974,2,32.34,1,2,True,0.9609205498456168,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)c1occc1C=NOC/C=C\c1ccccc1,True,0.49765938209296734,271.272,3.0417000000000014,6,72.03,1,4,True,0.9500000851223517,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CN(C1CC1)C1(c2nnnn2Cc2ccccc2)CCCCC1,True,0.8514873556399807,311.43300000000016,2.9750000000000014,5,46.84,0,5,True,0.9499999953977821,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cc1cc2c(cc1S(=O)(=O)NC(CO)(CO)CCCCCO)OCO2,True,0.4328303554861999,375.44300000000027,0.27811999999999976,10,125.32000000000002,4,7,True,0.9000000018971422,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COCCCSCCCCCCN[C@]1(N2CCOCC2)CCSC1,True,0.4976561369951767,376.63200000000023,3.071500000000002,13,33.730000000000004,1,6,True,0.8999999998127741,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
N=C(C[C]COCCSCCCNCNS)c1ccccc1,True,0.18214708232241048,339.53,2.647260000000001,14,57.14,4,6,True,0.8786295582696438,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COCCSCCCCCN1[CH]CCC1,True,0.5651923059345585,230.39699999999993,2.793890000000001,9,12.47,0,3,True,0.8568154653655939,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCNC(=O)c1ccccc1NC(=O)c1cncc(O)c1,True,0.7983184879207743,285.303,1.7892,4,91.32000000000001,3,4,True,0.8500000096869,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCNC(=O)COC/C(O)=N/c1nc2ccccc2s1,True,0.6303137848052213,293.348,2.037,6,83.81,2,5,True,0.8500000048600828,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(Nc1ccsc1C(=O)O)c1cccs1,True,0.8834657389431793,253.304,2.7601000000000004,3,66.4,2,4,True,0.85000000308352,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C/c1csc(=O)n1CCC1=CCCCC1,True,0.7432132283390521,249.3789999999999,3.833400000000003,4,22.0,0,3,True,0.8000001042854099,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)CCNC(=O)c1ccsc1-c1nn[nH]n1,True,0.7077769993418073,267.27000000000004,0.13269999999999993,5,120.86,3,6,True,0.8000000201068574,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=C/C=C/C,True,0.4105146822390051,68.119,1.7485,1,0.0,0,0,True,0.75,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C1CCNCC1,True,0.45763622792078085,85.15,0.7599,0,12.03,1,1,True,0.7499990736653337,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CS[C@@H]1[CH]O1,True,0.4418184441536368,89.139,0.86749,1,12.53,0,2,True,0.7497616662661631,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCc1ccncc1)C(=O)NCc1nccs1,True,0.7951172522382166,276.32099999999997,0.47069999999999906,4,83.98,2,5,True,0.7200863940189487,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)COCCNC(=O)COc1ccccc1Cc1ccccc1,True,0.6435156427363786,343.3790000000001,1.8736000000000002,10,84.86,2,4,True,0.6999999999792895,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1CCCNC1,True,0.4522884626512529,84.142,0.57409,0,12.03,1,1,True,0.6261722605646561,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C\C=C\[C@]1(O)CCOC1,True,0.6068194943454103,154.20899999999997,1.2701000000000002,2,29.46,1,2,True,0.6000280992879587,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCCS(=O)(=O)O[C@H]1CCOC1,True,0.6304166979947968,208.27899999999994,0.9218000000000002,5,52.60000000000001,0,4,True,0.6000001550676065,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)Cc1occc1I,True,0.8113703402617769,252.00699999999998,1.5113,2,50.44,1,2,True,0.6,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCC/C=C/CN,True,0.5301515521142475,99.177,1.3014000000000001,3,26.02,1,1,True,0.6,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCCNC(=O)CN1CCCCCCC1=O,True,0.7434979440715013,240.3469999999999,1.6953999999999996,5,49.410000000000004,1,2,True,0.5975864525764335,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)c1cncnc1/C=C\c1ccccc1Br,True,0.9461231578245685,305.13100000000003,3.1077000000000012,3,63.08,1,3,True,0.5936233895048555,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(CCF)NCc1ncccc1Br,True,0.8977513131199347,261.094,1.8199,4,41.99,1,2,True,0.5539336422600002,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCC[C@H]1NC1CCS(=O)CC1OCCCO1,True,0.6806946435607312,275.414,1.4188,8,57.47000000000001,1,4,True,0.5500073795277114,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)CCCOC1CCCCCC1,True,0.5477836133513135,200.27799999999993,2.590600000000001,5,46.53,1,2,True,0.5500001839371133,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCc1ncccn1)NCc1ccccc1Cl,True,0.8989040796763287,276.727,2.1293999999999995,4,66.91,2,3,True,0.55,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCc1ccccc1C1CC1)c1cccnc1,True,0.908710654589746,252.31699999999998,2.889000000000002,4,41.99,1,2,True,0.549997873508179,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C(=NOC[C@H]1CN(Cc2ccccn2)C[C@H]1c1ccccc1)[C]1CCNC1,True,0.6070471300329975,363.4850000000002,2.867390000000001,7,49.75,1,5,True,0.4999022346205026,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Nc1ccccc1[C]Br,True,0.663728887170917,184.036,2.0505899999999997,1,26.02,1,1,True,0.47366852649202545,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCN(C)CCN(C)C(=O)c1cn(C)nc1C1CC1,True,0.7622583344146185,278.40000000000003,1.7113,7,41.370000000000005,0,4,True,0.46749267603136185,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)[C@H]1COCCN1C(=O)/C=C\CCc1ccccc1,True,0.8339500056946415,289.331,1.4873999999999994,5,66.84,1,3,True,0.46721923501891205,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=NNc1ccccc1N1CCCC1,True,0.5833765641079437,189.26199999999992,2.3143000000000002,3,27.630000000000003,1,3,True,0.46372832634693434,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=C(C)C/N=C(\N)NCCCN,True,0.23165389491161859,170.25999999999996,-0.1843999999999989,5,76.42999999999999,3,2,True,0.45000000000000007,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCCCCCNCCCNCCOCCN[C]c1ccccc1N,True,0.1836164204961347,362.562,2.801590000000001,18,71.34,4,5,True,0.42103869021513374,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCCNC(=O)CN1CCSC1=O,True,0.6993610354277985,216.30599999999995,1.0715000000000001,5,49.410000000000004,1,3,True,0.4024135474235665,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCC/C=C/F,True,0.48538389148505184,88.125,2.2697000000000003,2,0.0,0,0,True,0.4,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C/S,True,0.41296112783933936,74.148,1.4498,0,0.0,1,1,True,0.39999999999999997,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCCS(=O)(=O)O,True,0.5831385288154894,138.188,0.6743000000000001,3,54.370000000000005,1,2,True,0.3999998449323935,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C([CH]Cc1ccccc1)NCCC1CNCCCNC1,True,0.7356181592533665,288.415,1.13879,6,53.160000000000004,3,3,True,0.3864600435725392,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCN(C)CCN(C)C(=O)c1cn(C)nc1C1CCC1,True,0.7726239632122847,292.4270000000001,2.1014,7,41.370000000000005,0,4,True,0.37399412967620477,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=CCCCC=C1CCCC1,True,0.4216439847694959,150.26499999999996,3.8431000000000024,4,0.0,0,0,True,0.3644003738862383,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C/CCNC,True,0.41347708883161016,99.177,1.172,3,12.03,1,1,True,0.35000000000000003,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCc1ncccn1)NCc1ccccc1Br,True,0.9074595386733333,321.178,2.2385,4,66.91,2,3,True,0.35,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCC[C@H]1NC1CCS(=O)CC1CCCOCCCOC1,True,0.6943594763398043,331.52200000000016,2.4891000000000005,8,57.47000000000001,1,4,True,0.3499950414879878,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCNCCCCOC[C]1[CH]CC1,True,0.5808379158637678,183.29499999999996,1.9652800000000001,8,21.259999999999998,1,2,True,0.3267793249599932,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
[CH]1CCCCN1,True,0.4599480378971002,84.14200000000001,0.9216899999999999,0,12.03,1,1,True,0.31577500946334264,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=CCCCC=C1CCCC1=O,True,0.3544019883075157,164.24799999999996,3.022100000000002,4,17.07,0,1,True,0.3132010569452689,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=CCCCC=C(C)C,True,0.3981796799481795,124.22699999999998,3.308900000000002,4,0.0,0,0,True,0.31008498325834455,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(CCF)NCc1ncccc1F,True,0.7929285919841174,200.188,1.1965000000000001,4,41.99,1,2,True,0.3098032675720206,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=C(C)C/N=C(\N)NCCC,True,0.3594809810486966,155.24499999999998,0.8768,4,50.41,2,1,True,0.30000000000000004,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C\C=C\CO,True,0.5128210775284905,98.145,1.111,2,20.23,1,1,True,0.2999704226897435,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C([CH]Cc1ccccc1)NCC[C@H]1CCCCO1,True,0.8531833590468271,260.3569999999999,2.508790000000001,6,38.33,1,2,True,0.2898427236996794,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
OC1CNCCCCCCNC1,True,0.4854311169405242,172.272,0.10049999999999987,0,44.29,3,3,True,0.25000092633466636,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=C/C=C/CO,True,0.48865139986601047,84.118,0.7208999999999999,2,20.23,1,1,True,0.25000000000000006,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C\CCCCCCN,True,0.44606528920795396,141.258,2.4717,6,26.02,1,1,True,0.25,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=C(C)C/N=C(\N)S,True,0.24670466640635594,130.216,0.8069999999999999,2,38.379999999999995,2,1,True,0.25,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)CCCOC1CC1,True,0.5860235897626667,144.17,1.0302,5,46.53,1,2,True,0.2499998761356484,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)c1cncnc1/C=C\c1ccccc1C(F)(F)F,True,0.9423930346563419,294.232,3.3640000000000017,3,63.08,1,3,True,0.24807703687288815,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)[C@H]1COCCN1C(=O)/C=C\c1cncs1,True,0.8059561160728188,268.29400000000004,0.4682999999999995,3,79.73,1,5,True,0.23360959610244675,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=NNc1ccccc1Br,True,0.5737222430987469,199.05099999999996,2.4766000000000004,2,24.39,1,2,True,0.23186387593375457,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C([CH]Cc1ccccc1)NCC[C@H]1CNCCCNC1=O,True,0.7230566024292472,302.398,0.6653900000000003,6,70.23,3,3,True,0.22708290612785126,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C(=NOC[C@H]1CCOC1)[C]1CCNC1,True,0.5296935080949345,197.25799999999995,0.5930899999999999,4,42.85,1,4,True,0.2193906587568869,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C(=NOC1CCOCC1)[C]1CCNC1,True,0.535669322101463,197.25799999999998,0.7355899999999997,3,42.85,1,4,True,0.2193906587568869,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCc1ccccc1OCc1ccccc1)c1cccnc1,True,0.7554412950133352,318.376,3.590600000000002,6,51.22,1,3,True,0.20000309749659215,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
Cc1ccoc1CC(=O)O,True,0.6713429293213671,140.138,1.21512,2,50.44,1,2,True,0.2,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)Cc1occc1F,True,0.6742829616153758,144.10099999999997,1.0458,2,50.44,1,2,True,0.2,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)CCCOC1CCOCC1,True,0.654978818453179,188.22299999999996,1.0468,5,55.760000000000005,1,3,True,0.1999999399272384,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
PO[C@@H]1[CH]O1,True,0.34192224700211205,91.026,0.31118999999999986,1,21.759999999999998,0,2,True,0.1874404165665408,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
OCCSCC[C]1[CH]CC1,True,0.6141908000267982,158.266,1.67458,5,20.23,1,2,True,0.1633896624799966,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
SCCCC[C]1[CH]CC1,True,0.4525652509325767,142.26699999999997,2.6590800000000003,4,0.0,1,1,True,0.1633896624799966,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
FCCN[C]1[CH]CC1,True,0.5799017504432643,115.151,1.07558,3,12.03,1,1,True,0.1633896624799966,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCNCCN[C]1[CH]CC1,True,0.5496782490501873,140.23,0.7155800000000001,5,24.06,2,2,True,0.1633896624799966,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCCN(C)CCN(C)C(=O)c1cn(C)nc1C(C)C,True,0.7664415022195807,280.416,1.9573,7,41.370000000000005,0,4,True,0.1585131942924333,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)COCCNC(=O)COc1ccccc1Cl,True,0.695097366901701,287.699,0.9362000000000006,8,84.86,2,4,True,0.15000000001035524,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CSc1ccccc1C(=O)Nc1nccs1,True,0.8509897983738905,250.34799999999998,3.117300000000001,3,41.99,1,4,True,0.14999999031310002,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)CCNC(=O)NCCN1CCC1,True,0.5558618664290392,215.25299999999996,-0.5339999999999994,6,81.67,3,3,True,0.14999998491985686,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCc1ccccc1OC1CCOCC1)c1cccnc1,True,0.9215882193535507,312.3689999999999,2.569400000000001,5,60.45,1,4,True,0.1499994134862308,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCc1nccs1)C(=O)NCc1ccncc1OCC(F)(F)F,True,0.7461394333037269,374.34400000000005,1.4117999999999993,6,93.21000000000001,2,6,True,0.14331037076265166,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
OCCCNCCCCCN1[CH]CCC1,True,0.5681271575536918,213.34499999999994,1.3862899999999996,9,35.5,2,3,True,0.14280242193381157,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCc1nccs1)C(=O)NCc1ccncc1OCC(F)F,True,0.7253026180279653,356.35400000000004,1.1145999999999991,7,93.21000000000001,2,6,True,0.13660323521839965,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C=NNc1ccccc1N1CCCC1=S,True,0.4809257191494404,219.31299999999993,2.641700000000001,3,27.630000000000003,1,3,True,0.11891669697230729,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)c1cncnc1/C=C\c1ccncn1,True,0.8466753809187443,228.21100000000004,1.1352,3,88.86,1,5,True,0.1187246802166922,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCNCCCSCCOC[C]CC(=N)c1ccccc1,True,0.43412813013831486,306.47499999999997,3.275260000000002,13,45.11,2,4,True,0.10982869478370548,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)[C@H]1COCCN1C(=O)/C=C/c1ccccc1F,True,0.842867318586483,279.26700000000005,1.1508999999999994,3,66.84,1,3,True,0.10190313843202482,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C\C=C\[C@]1(O)CCOC1(C)C,True,0.6621994433779609,182.26299999999998,2.0487,2,29.46,1,2,True,0.10000147802229768,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
COCCCSCCCCCCN[C@]1(CN2CCOCC2)CCCNC1,True,0.4463037173076006,387.6340000000003,2.360500000000001,14,45.760000000000005,2,6,True,0.10000000018722592,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(O)COCCNC(=O)COc1ccccc1O,True,0.5731288699702244,269.253,-0.011599999999999056,8,105.09,3,5,True,0.10000000000690348,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCc1ccccc1)NCc1ncccn1,True,0.8529083263353834,242.282,1.476,4,66.91,2,3,True,0.1,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
CCNC(=O)COC/C=C/c1ccccc1,True,0.7414700155895126,219.28400000000002,1.8525,6,38.33,1,2,True,0.09999999675994474,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
C/C=C/c1csc(=O)n1CCC(C)C,True,0.7501194538651879,211.32999999999996,2.9890000000000017,4,22.0,0,3,True,0.09999995999944775,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
O=C(NCc1ccccc1N1CCNCC1)c1cccnc1,True,0.8957885909674078,296.37399999999997,1.4211999999999994,4,57.260000000000005,2,4,True,0.09999961550899812,GPT2-Zinc-87M+SMC,multi_prefix_smc,tight,1.0,0.9,multi_prefix
