SMILES,Valid,QED,MW,logP,RotB,TPSA,HBD,HBA,Adherence,Weight,Model,Prompt,ConstraintLevel,Temperature,TopP,Prefix
CCCCCCC,True,0.4763098736533007,100.205,2.976700000000002,4,0.0,0,0,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCN(CCSc1cccc(Cl)c1)CC1(O)CCCCC1,True,0.7483791891524315,327.9210000000002,4.449200000000004,7,23.47,1,3,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCN(CCSc1ccc(Cl)cc1)CC1CCCCC1,True,0.6257122413576144,311.92200000000014,5.334300000000005,7,3.24,0,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNC(=O)Cc1cccc(OCc2ccccc2)c1,True,0.8913345206998997,255.317,2.5541,5,38.33,1,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(C[C@H](NC(=O)c1ccccc1)c1ccccc1)Nc1ccc(F)c(F)c1,True,0.6631516125545847,380.39400000000006,4.464700000000003,6,58.2,2,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
c1ccc(-c2ncco2)cc1,True,0.6151380131927783,145.161,2.3416,1,26.03,0,2,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(NCCN1CCc2ccccc2C1)Nc1ccsc1,True,0.9117381337592656,301.415,2.927900000000001,4,44.370000000000005,2,3,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCNC(=O)Nc1ccccc1Br,True,0.8229915739066219,243.104,2.5905000000000014,2,41.13,2,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
c1ccc2sccc2c1,True,0.5193756104894537,134.20299999999995,2.901300000000001,0,0.0,0,1,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(NCc1ccccc1)NCc1cccc2c1CCCN2,True,0.8117975244820445,295.386,3.044100000000001,4,53.16,3,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C([CH]Cc1c[nH]c2ccccc12)NCC1CCC1,True,0.847485717189565,255.341,2.830990000000001,5,44.89,2,1,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNC(=S)NCCc1ccccc1,True,0.7097417128235439,194.30300000000005,1.3229999999999995,3,24.06,2,1,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCC(=O)c1ccc(OC)cc1NC(=O)OCCF,True,0.8063953636745217,269.27199999999993,2.8059000000000003,6,64.63,1,4,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CN(Cc1cc(Cl)ccc1I)Cc1ccccc1N1CCOCC1,True,0.6198769896186209,456.7550000000003,4.413200000000005,5,15.71,0,3,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCCCCC(=O)NC[C@]1(C)CN(C(=O)[C@H](C)OC)CCO1,True,0.6545755819690704,328.4530000000001,1.7254000000000005,9,67.87,1,4,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCCCNCCC,True,0.5419214669824942,129.247,2.1762,6,12.03,1,1,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCOc1cc(F)ccc1NC(=O)CCCNS(=O)(=O)c1ccc(F)cc1,True,0.6361010035085866,398.431,3.060700000000001,9,84.5,2,4,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CN[C@H](c1cncc(Br)c1)C1CC1,True,0.8789639412451755,241.13199999999995,2.5146000000000006,3,24.92,1,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Cn1c(-c2cnccn2)nnc1N1CCCCCC1,True,0.8194251487487734,258.32899999999995,1.6525,2,59.73,0,6,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
OCCNc1cc(Cl)ccn1,True,0.7189700087255628,172.615,1.1392,3,45.15,2,3,False,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CNC1(c2ccc(Br)cc2)CCOCC1,True,0.8916961207040356,270.17,2.674200000000001,2,21.26,1,2,True,1.0,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCNCCN[C]OC(C)c1cccnc1,True,0.5054216992011519,235.331,1.74469,9,46.18,2,4,True,0.9715052043011464,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
COCCOc1ccc(Br)cc1NC(=O)N1CCOC[C@@H]1C,True,0.8067974779849397,373.2470000000002,2.7269000000000005,5,60.03,1,4,True,0.9499944064338464,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
COC[C]CC[C@@H]1CO[C@@H]1CN(C)Cc1cccnc1,True,0.646490017507369,276.38,2.03629,9,34.59,0,4,True,0.9,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CC(C)CCCNC(=S)NCC(=O)NCC(F)(F)F,True,0.4932436876238613,299.362,1.5651999999999997,7,53.16,3,2,True,0.8878128429619535,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCOC(=O)CCc1ccc(NC(=O)C(=O)NC2CCSCC2)cc1,True,0.5966790368836856,364.4670000000002,2.1326,6,84.5,2,5,True,0.850000750867859,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
ISCCCS[C]1[CH]CCC1,True,0.553317804866939,300.2300000000001,4.113080000000003,5,0.0,0,2,True,0.8500000000000001,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NC1CCCCC1,True,0.4860844589993981,99.177,1.2778,0,26.02,1,1,False,0.7674593850194001,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCOc1ccccc1CN[C@H](C)c1cccc(OC)c1O,True,0.8193650951434807,301.386,3.6503000000000023,7,50.72,2,4,True,0.7601639614649273,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Cc1ccccc1OC[C]OCCCCCCN,True,0.6483522368213438,249.3539999999999,2.94831,10,44.48,1,3,True,0.75,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCN(Cc1ccc(Br)cc1)CC1(O)CN1CCC1(CC2COCCO2)CCO1,True,0.5322471919367529,469.42000000000047,2.629900000000001,10,54.17,1,6,True,0.7499979360146221,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCC(=O)OCCCCB1OCCS1(C)C,True,0.4008579307877983,260.208,2.692500000000001,7,35.53,0,3,True,0.6000000000000001,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(Nc1cccc(F)c1C(=O)O)c1ccccc1OCc1cscn1,True,0.6868342244121538,372.3770000000001,3.811700000000002,6,88.52000000000001,2,5,True,0.5999999925560132,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
c1nc(-c2nc([C@H]3CCCN3)no2)cs1,True,0.8360379275610201,222.273,1.6176,2,63.84,1,6,False,0.5999999847691415,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
COC(=O)c1ccc(CCC#N)cc1,True,0.6824332106845267,189.214,1.92938,3,50.09,0,3,False,0.5702813645733292,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(C[CH]c1ccccc1)NCc1cc(O)nc(C2CC2)n1,True,0.8575356177927556,296.3500000000001,2.3184900000000006,6,75.11,2,4,True,0.5534403948987837,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
[CH]1CCN(C2CCCCC2)C1,True,0.5566671093939569,152.26099999999997,2.22909,1,3.24,0,1,False,0.5499999182283577,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1S(=O)(=O)C1CCCCC1,True,0.8721903363470531,364.5110000000002,2.772500000000001,5,80.47,1,3,True,0.4999999783352326,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCc1ccccc1CCCC(=O)O,True,0.7783028205483599,192.25799999999995,2.6563,5,37.3,1,1,False,0.4279596800893913,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(Nc1ccccc1F)N1CCN2C(=O)OCC[C@H]2C1,True,0.8597294175901562,293.298,1.8841,1,61.88000000000001,1,3,False,0.4151671229623257,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCc1ccccc1CCCC(=O)OC,True,0.6923366808475341,206.28499999999997,2.744700000000001,5,26.3,0,2,False,0.4145420387406651,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Clc1cccc([CH]c2ccccn2)c1,True,0.7281324456354313,202.664,3.3356900000000023,2,12.89,0,1,False,0.4059025953178815,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(Nc1cccc(F)c1C(=O)O)c1ccccc1OCC1CC1,True,0.8494175289153206,329.32700000000017,3.565000000000002,6,75.63000000000001,2,3,True,0.4000000074439868,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCCC(=O)OCCCCB1OCCS1(C)O,True,0.4349152189679271,262.17999999999995,2.5357000000000003,7,55.760000000000005,1,4,True,0.4,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=C(Cl)CONC(=N)C1CCCC1,True,0.4179471870727674,202.68499999999997,2.42757,4,45.11,2,2,False,0.367368837281369,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1S(=O)(=O)C1CCOCC1,True,0.8573436812037323,366.4830000000002,1.6187999999999998,5,89.7,1,4,True,0.3000000238423903,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
c1nc(-c2nc([C@H]3CCCN3)no2)co1,True,0.79369565023067,206.205,1.1491,2,76.98,1,6,False,0.3000000125802665,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
[CH]1CCN(C2CCCC2)C1,True,0.5341394294297024,138.23399999999998,1.83899,1,3.24,0,1,False,0.3000000007590948,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=C(Cl)CONC(=N)C(C)C,True,0.3905116975897953,176.647,1.89337,4,45.11,2,2,False,0.2757806483342341,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(Nc1ccccc1F)N1CCN2C(=O)CC[C@H]2C1,True,0.8485412340862505,277.2989999999999,1.6642,1,52.650000000000006,1,2,False,0.2707366997102438,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(C[CH]c1cccs1)NCc1cc(O)nc(C2CC2)n1,True,0.8588263513085629,302.3790000000001,2.3799900000000003,6,75.11,2,5,True,0.2530796467062914,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCN(Cc1ccc(Br)cc1)CC1(O)CN1CCC1(CC2CCCOCC2)CCO1,True,0.5116664354657682,481.4750000000005,4.031200000000003,10,44.94,1,5,True,0.2500020639853778,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Cc1ccccc1OC[C]OCCNCCCN,True,0.6157750686882646,250.34199999999996,1.3676099999999998,10,56.510000000000005,2,4,True,0.25,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O[C@H]1CCNC1,True,0.410880287239465,87.12199999999999,-0.6594,0,32.26,2,2,False,0.2324983084723797,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
FC(F)[CH]c1cccc(Cl)c1,True,0.647900530587168,175.58499999999998,3.157490000000001,2,0.0,0,0,False,0.2098436953485391,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=C(Cl)CONC(=N)COC(C)C,True,0.3949522025553079,206.673,1.66237,6,54.34,2,3,False,0.1955919131849972,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(C[CH]c1cccc(Oc2ccccc2)c1)NCc1cc(O)nc(C2CC2)n1,True,0.606612413330311,388.4470000000002,4.110790000000002,8,84.34,2,5,True,0.1934799583949248,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
COC(=O)c1ccc(CCC#N)cc1C,True,0.7076763267137614,203.241,2.2378,3,50.09,0,3,False,0.177912180101143,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCc1ccccc1CCCC1CC1,True,0.6553133881471898,188.31399999999996,3.9817000000000022,5,0.0,0,0,False,0.1574982811699435,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCOC(=O)CCc1ccc(NC(=O)C(=O)NC2CCC2)cc1,True,0.6184687973760441,318.37300000000016,1.7894999999999994,6,84.5,2,4,True,0.149999249132141,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
[CH](C1CCCC1)C1CCC1,True,0.5480489131464695,137.24599999999998,3.180990000000002,2,0.0,0,0,False,0.1492152504869191,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(Nc1ccccc1F)N1CCN2C(=O)OC[C@H]2C1,True,0.8469516536298106,279.271,1.4939999999999998,1,61.88000000000001,1,3,False,0.1458719146444861,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
COC(=O)c1ccc(CCC#N)cc1OC,True,0.7258971751316298,219.24,1.93798,4,59.32000000000001,0,4,False,0.1385913104257784,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
[CH](C1CCCCC1)C1CCC1,True,0.5656791175489743,151.27299999999997,3.5710900000000025,2,0.0,0,0,False,0.1243460326597374,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCOc1ccccc1CN[C@H](C)c1cccc(OC)c1,True,0.8354014647359468,285.387,3.9447000000000023,7,30.49,1,3,True,0.1199426393583737,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCOc1ccccc1CN[C@H](C)c1ccc(SCC)cc1,True,0.6889161450583975,315.482,5.048100000000005,8,21.26,1,3,True,0.1198933991766988,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
COC(=O)c1ccc(CCC#N)cc1F,True,0.712671246960196,207.204,2.06848,3,50.09,0,3,False,0.1132151448997492,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCOC(=O)CNC(=O)CNC(=S)NCCCC(C)C,True,0.3281843299248314,303.42800000000005,0.5660000000000007,9,79.46,3,4,True,0.1121871570380466,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NC1C2CC3CC(C2)CC1C3,True,0.5607454125726653,151.253,1.7698,0,26.02,1,1,False,0.1000000907188329,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
c1nc(-c2nc([C@H]3CCCN3)no2)no1,True,0.7681311557968169,207.193,0.5440999999999998,2,89.87,1,7,False,0.100000002650592,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1S(=O)(=O)C1CCC1,True,0.8927175077930879,336.4570000000001,1.9923,5,80.47,1,3,True,0.1000000004809827,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CN(Cc1cccnc1)C[C@H]1OC[C@H]1CC[C]CCCF,True,0.6195095418225371,292.398,3.139590000000002,10,25.360000000000003,0,3,True,0.1,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
N[IH]SCCCS[C]1[CH]CCC1,True,0.4625721749524432,317.26100000000014,3.254780000000002,6,26.02,1,3,True,0.0999999999999999,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1S(=O)(=O)C1CC1,True,0.8939048016829299,322.43000000000006,1.6021999999999998,5,80.47,1,3,True,0.0999999973413942,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C(Nc1ccccc1F)N1CCN2C(=O)NC[C@H]2C1,True,0.8066908422912263,278.287,1.0669999999999995,1,64.68,2,2,False,0.0967076044685422,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Clc1cccc([CH]C2CCCCC2)c1,True,0.6713433876207499,207.7239999999999,4.472690000000003,2,0.0,0,0,False,0.0788976733819803,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=C(Cl)CONC(=N)c1ccccc1,True,0.4551092622065815,210.664,2.2856700000000005,4,45.11,2,2,False,0.0733153726906078,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C=C(Cl)CONC(=N)c1ccccc1F,True,0.472361428615154,228.654,2.4247700000000005,4,45.11,2,2,False,0.0512063499249746,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CCSc1ccc(Br)cc1NC(=O)N1CCOC[C@@H]1C,True,0.8347531880177349,359.28900000000016,3.8137000000000025,3,41.57000000000001,1,3,True,0.0500055935661535,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
FCC[IH]SCCCS[C]1[CH]CCC1,True,0.3633693691736598,348.29000000000013,4.350580000000003,8,0.0,0,2,True,0.0499999999999999,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C1=[SH]CC1,True,0.3164791233051712,74.14800000000001,0.6577999999999999,0,0.0,1,0,False,0.0499999902937144,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
C#CCCCCNC,True,0.4214766919357213,111.188,1.0093,4,12.03,1,1,False,0.0367368785838173,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
Clc1cccc([CH]C2CCCC2)c1,True,0.664126660628992,193.69699999999992,4.082590000000002,2,0.0,0,0,False,0.0317947528049425,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
N[C@@H]1C[C@H]2CN(C(=O)Nc3ccccc3F)CCN2C1=O,True,0.7954044850384839,292.314,0.6013999999999993,1,78.67,2,3,False,0.0274139884711271,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C1NC(=O)N2CCN(C(=O)Nc3ccccc3F)C[C@H]12,True,0.7434215241746975,292.2700000000001,0.5935999999999997,1,81.75,2,3,False,0.0255646189403921,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CC(O[C]NCCNCCCCl)c1cccnc1,True,0.3872862229111832,269.77599999999995,1.96359,10,46.18,2,4,True,0.0243854975444653,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
O=C1NC[C@H]2CN(C(=O)Nc3ccccc3F)CCN2C1=O,True,0.7166600359136287,306.2970000000001,0.0002000000000002,1,81.75,2,3,False,0.0185380508028828,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CC(O[C]NCCNCCCO)c1cccnc1,True,0.4221723308628669,251.33,0.7170899999999995,10,66.41,3,5,True,0.004109298153254,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
NC[C@H]1C[C@@H]1O,True,0.4450981903112397,87.12199999999999,-0.6741000000000001,1,46.25,2,2,False,4.230650822010561e-05,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CC(O[C]NCCNCCCCSCCCO)c1cccnc1,True,0.3363319323273424,339.50499999999994,2.23049,15,66.41,3,6,False,7.2591212438451e-13,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
CC(O[C]NCCNCCCCOS)c1cccnc1,True,0.2383150065825241,297.424,1.97629,12,55.41,3,6,False,1.8228057555105505e-13,GPT2-Zinc-87M+SMC,multi_prefix_smc,loose,1.0,0.9,multi_prefix
